channel,message_id,date,text,views,forwards,media_type,image_path
tikvahpharma,196343,2026-06-26 07:52:07+00:00,"**MEDIX PHARMA PLC©️🌿⚕️
 
   NEW ARRIVAL
****⭐️****Hospital Furniture & Equipments 
     ========================
****💎****➡️****Crash cart **/Emergency** trolley 

****✔️****Anesthesia Trolley 

****✔️****evacuation chair for stairs

****✔️****Folding stretcher/

****✔️****patient bed 2 &3 function 

****✔️****Electrical patient bed 3 func

****✔️****Laboratory Stool chair

****✔️****Examination couch/bed

****✔️****Delivery couch/bed/table 

****✔️****patient stretcher

****✔️****Baby crib/baby bed 

****✔️****Medical Air mattress

****✔️****Ambulance stretcher

****✔️****medical trolley 2&3 shelf 

****✔️****commode wheelchair

    MEDICAL SUPPLIES       ================

**💎 **Medical disposal face mask****😷****

**💎 **First Aid Plaster (100 pcs) **
**
**💎 **Adhesive Plaster **
 **    -5cm*5m / 7.5cm* 5m 
     -7.5cm*10m/10cm*5m
      -12.5cm*5m/12.5cm*10m**
**✔️** **syringe  5ml

****✔️****syringe  10ml**
**
****✔️****HBS Ag strip of 50

****✔️****HCV Strip (50)& cassette 25

****⭐️****Blood Collection Tubes 
      ===================
****✔️****Vacutainer needle 21G of100p

****✔️****EDTA K3 Glass, PET 4ml  

****✔️****SST Glass, PET 5ml 

****⭐️****Medical Equ& Surgical Sets
     =====================**
**✔️****Electrical Vacuum Extractor** 

**✔️****HSG** **set**

**✔️****minor surgical set**

**✔️****major surgical set**

**✔️****Laparotomy Set                     **
             
**✔️****Tonsillectomy Set   **  

**✔️****dressing set

****✔️****Digital weight scale adult 

****✔️****Hematocrit centrifuge 24 hol

🚚 FREE & FAST DELIVERY!

📱**+251912455043**[Abebaw]  
📱**+251987623030  
📱+251900826041[**Mihert**] 
📱+251985878759  
📱+251985878736[**Fikre**]


💌 medixpharmaplc@gmail.com
🔗https://t.me/Medix_Pharma_Hub
🔗@MEDIXPHARMAIMPORT

**Elevating the standard of healthcare**",359,1,photo,data\raw\images\tikvahpharma\196343.jpg
tikvahpharma,196342,2026-06-26 07:27:00+00:00,"**TELEIOS IMPORT AND EXPORT /
                        DANIEL TIGISTU **

NEW ARRIVALS 

✅ BIOSON (Hydrocortisone  Injection  100MG IV/IM 

     💵 62 ።Birr

✅  ASUMAP (Artesunate injection
       60mg IM/IV

      💵 280 Birr

✅ LIDIYA PLUS (Lidocaine with
                            Adrenaline 30ml 

     💵 160Birr

✅ AMLOTRIX (Amilodipine 5mg Tab
                   10*10

      💵 132Birr

✅  SPACULA ( Wooden tongue
       Depressor 

      💵 450 Birr

✅  APPLICATION COTTON TIP 

      💵 350Birr
    

Contact +251929038609 TEREF(ጠረፍ
               +251924096118 Meberatu 
               +251922123840 Natnael",355,0,none,
tikvahpharma,196341,2026-06-26 07:18:52+00:00,"26**-06-26
Currently available

💊. Amoxy 250mg caps 10x10(Amyn)
📦 150 
⏳ Dec-28

💊.paracetamol syr
📦 150bott
⏳ Jun-28

💊.Vit B-cpx inj
📦 20boxes 
⏳ Nov-28


💊.Metronidazole inj
      (Metrogyl)
📦 100 bottles
⏳ Jul-27

💊.Amoxy 125mg susp(Amyn)
📦 100bottes
⏳ Nov-28

💊. Amoxy 250mg susp(Amyn)
📦 100bottles
⏳ Nov-28

💊.Doxy 100mg caps(Kodoxy)
📦 150 pks 
⏳ Nov-28


💊 Metronidazole susp.
      (Metrogyl)
📦 100
⏳ Dec-28


💊 Clavamyn 625mg
📦 117
⏳ Apr-28


💊 Omeprazole (Omesk)
📦 84
⏳ Jun-28

💊Metformin 500mg(MF-500)
📦 96
⏳ May-28

💊 Meropenem 1gm(Ronem)
 📦 363
⏳1/29

💊Co- trimoxazole susp.
      (Cotrikant)
📦 80
⏳ Dec-28

1. Ibuprofen 400mg 10*10tab
    (Ibupil)
Ex=12/28
Crtn=96pk

2. Amoxy + Clavulinate 1gm tab of   2*7tab(Moxipil cv)
Ex=12/27
Crtn=90pk

3.Amoxy 500mg 10*10 caps
    (Moxipile)
Ex=12/27
Crtn=72pk

4.Diclo inj of 100(Inolol)
  Ex=01-29
  Cart.size -24

5. Tramadol inj of 50(Tromanil)
   Ex= 11-28
  Carton.size-24
  

---------------------------------+++
🎉Patient monitor 12.1''
Model_CMS8000

🎉Patient monitor 15''
   Model: CMS9200

🎉Infusion pump
ModelSP750

🎉Handheld pulse oximeter
Model_CMS60C
            _CMS60D

🎉Fetal Monitor 
Model_CMS800G

🎉Fetal monitor (twin)
Model_CMS800G

🎉 ECG
Model_1212G

🎉 Pulse oximeter fingertip
  Model_CMS50D
    
💊. Indomethacin 100mg supp
       (Indocor)
📦 160 pack
⏳ 11/2027

_-----------------------------------

Sinishaw (pharmacist)

    ☎️ :-**0911884446**
    ☎️  :-**0903327887",471,2,none,
tikvahpharma,196340,2026-06-26 07:08:15+00:00,"🔹Brand 👉 SonoScape 
     Model👉E1
    
 Black and White Ultrasound 

Reliable. Portable. Affordable.

✅ Crystal-clear imaging with μ-Scan technology
✅ PW Doppler for accurate blood flow assessment
✅ WideScan for an expanded field of view
✅ Spatial Compound Imaging for enhanced image quality
✅ 15.6-inch HD LED display for comfortable viewing
✅ Lightweight and compact design
✅ Long-lasting battery for mobile use
✅ DICOM, Wi-Fi, and Bluetooth connectivity

Perfect for Radiology, OB/GYN, Abdominal, Vascular, and General Imaging applications.

📞 Contact us 0937924461",315,1,photo,data\raw\images\tikvahpharma\196340.jpg
tikvahpharma,196339,2026-06-26 07:08:15+00:00,,336,1,photo,data\raw\images\tikvahpharma\196339.jpg
tikvahpharma,196338,2026-06-26 07:08:15+00:00,,443,1,photo,data\raw\images\tikvahpharma\196338.jpg
tikvahpharma,196337,2026-06-26 07:08:15+00:00,"👉Original
 #Mindray
👉Linear probes
👉For Dp 1100,
            Dp  2200,
            Dp 10,
            Dp 15, 
            Dp 18 
            Dp 50
 DC 30,Consona N6,N7....

👉Available in stock

📞 0937924461/0960656704

#Mindray #meicalequipment # import #MedTech #probes",265,1,photo,data\raw\images\tikvahpharma\196337.jpg
tikvahpharma,196336,2026-06-26 07:01:07+00:00,",VACCANCY ANNOUNCEMENT
 19/10/2018
JUNIOR  PHARMACY 1 YEARS OR JUNIOR DRUGIST 2 YEARS  &aBOVE DISPESING 4 KILO
SURGEN  2 YERERS  GONDER
INTERNIST  3 YEARS ADIS ABEBA
SENIOR DRUGIST WZ LICENSE DISPESING
HAYATE 49
SEFRA
DENTAL  2 YEARS TAFO
SENIOR PHARMACIST WZ  LICENSE
 22 
GERJI
BULEBULA
ALEM BANK
KERANEYO
SENIOR DRUGIST WZ LICENSE 
 SEFERA
KOYE
SULULETA
0983848760
0908299838",280,0,none,
tikvahpharma,196334,2026-06-26 06:48:57+00:00,"❇️Paclitaxel Inj 300mg (ADPAXIL)
📦90
💵Cash 3250
💵Credit 3300

❇️Gemcitabine Inj 1000mg (AMGICIN)
📦90
💵Cash 1950
💵Credit 2050

❇️Fluorouracil Inj. 500mg (F-CIL)
📦288
💵Cash 250
💵Credit 320
  ==============//////=======     

✅️ ELASTIC CREPE BANDAGE (7.5 CM × 5 M)
📦 480 Rolls  💵 72br
✅️ ELASTIC CREPE BANDAGE (10 CM × 5 M)
📦 360 Rolls  💵 90br
✅️ ELASTIC CREPE BANDAGE (12.5CM ×5 M)
📦 240 Rolls 💵100br

✅ Gauze Roll – 90 cm × 100 yrd
💵1,801.20 Birr
📦20roll

✅Gauze Roll – 90cm × 50 m
📦924.00Birr
📦 20 

✅Gauze Bandage –12.5cm ×5 m
💵224.40Birr
📦100

✅ Gauze Bandage –10cm × 5 m
💵 220.80Birr
📦100

✅ Gauze Bandage – 7.5cm× 5 m
💵 218.40Birr
📦100

✅ Gauze Bandage – 5cm × 5 m
💵94.80 Birr
📦 100

✅ Gauze Swabs –10cm ×10cm (8 Ply)
💰 Price: 266.40 Birr/Packet
Carton #100

✅ Lap Sponge – 40 cm × 45 cm (16 Ply)
💰 Price: 772.80 Birr/Packet

👇Vicryl (Absorbable Sutures)
✅️ 0 Round  💵1100
✅️ 0 Cutting  💵1400
✅️ 1 Cutting   💵1250
✅️ 2 Cutting   💵1300 
✅️ 2 Round      💵1150
✅️ 2/0 Round   💵990
✅️ 3/0 Round    💵1100
✅️ 3/0 Cutting   💵1150
✅️ 4/0 Round     💵1100
✅️ 4/0 Cutting   💵1150
✅️ 5/0 Round    💵1300
✅️ 5/0 Cutting   💵1300
✅️ 6/0 Round    💵1400
✅️ 6/0 Cutting  💵1500
👇Prolene (Non-Absorbable Sutures
✅️ 2/0 double arm   💵4000
✅️ 3/0 single arm     💵3900
✅️ 3/0 double arm  💵4000 
✅️ 4/0 single arm     💵3900 
✅️ 4/0 double arm   💵4000
✅️ 5/0 single arm     💵4200 
✅️ 5/0 double arm   💵4400
✅️ 6/0 single arm     💵4200
✅️ 6/0 double arm   💵4400
✅️ 7/0 double arm   💵5500
👇Nylon Sutures
✅️ 9/0  single arm   💵8000
✅️ 9/0 double arm   💵8200
✅️ 10/0 single arm    💵8000
✅️ 10/0 double arm  💵8200      
📦 all are 50 dozen / carton

✅Colostomy Bag 💵 125
✅Suction Catheter (8FG)💵 48
✅️Catheter 2-Way #10💵120br
✅️Catheter 2-Way #12💵120br
✅️Catheter 2-Way #16💵80br
✅️Catheter 2-Way #18💵75br
✅️Catheter 2-Way #22💵78br
✅️Catheter 3-Way #18💵100br
✅️Catheter 3-Way #20💵123br
✅️Catheter 3-Way #22  💵123br

✅ zinc oxide plaster 12.5 * 5 ( 4 rolls ) 💵230
❇️ETT 3.5       💵200
✅ETT 4.5       💵200
✅Surgical Blade Size 23💵730
✅  Micoscope Slide Non Frosted of 50 pcs 💵170

🚒Free and Fast delivery 
📞contact person
                  Meski 📲0912464540
                              📲0979294941
🔜💬  https://t.me/pharminfotack",223,0,none,
tikvahpharma,196333,2026-06-26 06:48:57+00:00,"🏩 MT  PHARMA IMPORT

NEW ARRIVAL 

☑️Pregabalin 75mg tab 3*10💵490
☑️Paracetamol Tab 10x10 💵100
☑️Cledomox 625mg 2×10 tabs💵490
☑️CACHMAX(Cefixime tablet 400mg)💵430
☑️Tramadol cap 50mg 💵299
☑️Ondastron syrup 30ml 💵145
☑️Amoxiclav 312.5MG 💵300
☑️Amoxa 125mg syrup 💵77
☑️Amoxa 250mg Syrup  💵95
☑️Azithro 15Ml 💵90
☑️Azithro 30Ml 💵190
☑️Cefalexin 125mg Syrup 💵185
☑️Cotrimoxazole syrup 💵80
☑️Amoxa 500mg 10x10 💵480
☑️CLEDEMOX 625MG 2×7💵350
☑️Amoxicillin&clavulanate tab 1000mg 2*7 💵434
☑️Doxy 100mg cap (20*10)💵628
☑️Zinc Sulfate 20mg tab 10x10💵290
☑️Cipro + dexa eye drop 5ml💵149
☑️Dexa eye/ear drop 5ml 💵112 
☑️Exama Glove Powdered 💵590
☑️Metoclopramide 10mg TAB💵160
☑️Albenda 400mg 10x10 💵440
☑️Gabapentin 3×10 💵1100
☑️Spironolactone 25mg 10x10💵900
☑️Prednisolon 5mg 10*10 💵220
☑️Spironolactone 25mg 3×10💵348
☑️Sulbutamol puff 💵165
☑️Omeprazole cap 20MG(LOKIT)💵160
☑️Sildenafil 50mg 1*4 💵24
☑️Cefixime syrup 100ml 💵200
☑️Cloxacillin 250 Syrup 💵185
☑️Amoxiclav 156.5mg💵170  5📦>165
☑️Co-Amoxaxlav oral susp 228mg 💵180
☑️Co-Amoxaxlav oral sus 457mg 💵300
☑️Paracetamol syrup 💵40
☑️Metronidazole syrup 💵97
☑️Ibuprofen syrup 💵80
☑️Metoclopramide drop 💵100
☑️Omeprazole inj 40mg 💵88
☑️Diclo inj (Reyoung) 💵620
☑️Hydrocortison inj  💵64
☑️Dexa inj 4mg/1ml 💵14
☑️Water for inj plastic 💵8
☑️Tramadol inj 💵32.50
☑️TAT  1500iu inj 💵400
☑️Caster Oil  💵105
☑️TTC Eye Ointment 1% 💵 28
☑️Genta eye/ear drop (Scott)💵55 
☑️Genta eye/ear drop 💵52
☑️Cipro eye/ear drop 5ml 💵60
☑️Cipro eye drop 5ml💵45
☑️Cipro eye drop 10ml 💵75
☑️Timolol eye drop 💵150

✅️Vitamin C 1000mg Effervescent tab off 20💵650birr 
✅️Pronucleus M soft gel cap of 30💵2300
✅️Pronucleus F soft gel cap of 30💵2200
✅Vital Cal syrup calcium magnesium Zinc Vitamin D3 Syrup 💵375

✅40% (plastic) 💵22
✅️Metformin 500mg 💵125
✅Erythromycin 250mg 💵440
✅Kcl Tab 10x10 💵96
✅Diazepam 5mg Tab 💵560
✅️Amvasc 10mg 💵120
✅️Amvasc 5mg 💵95
✅Amlodipine 5mg 10x10 💵120
✅Amlodipine 10mg 10x10 💵220
✅Loratidine 10mg tab 💵180
✅️Fulstop tab  💵244
✅️Fulstop plus tab 💵228
✅Ferrous sulphate 325mg 💵360
✅Olanzapin 5mg 💵190
✅Salbutamol 4mg 10x10 💵165
✅Meloxicam 15mg  💵125
✅️ORS Non flavored 💵24
✅Acyclovir 200mg 10x10 💵460
✅Paracetamol Epharm 💵2050
✅️Prednisolone 5mg Epharm 💵4000
✅️Atrova 20mg 3×10 💵144
✅Nexap 40mg  💵155
✅Phenobarbital 100mg 💵885
✅Nifidipine 20mg 💵153
✅Furosemide 40mg tab 💵185
✅Esmoprazol 20mg 10x10💵390
✅X-WORM  💵44
✅Losartan 50mg tab10x10💵270
✅HCT 25mg tab 10x10 💵135
✅Chlopheniramine tab 💵110
✅️Potassium Chloride 600mg Tab 💵82
✅Enalapril 10mg Tab 💵245
✅Carbamazepine 200mg  💵790
✅Folic Acid 5mg  💵200
✅Ferrous with folic tab 💵140

✅Dextro(DEXGLO)💵79 10📦>78br
✅️Chlorpheniramine syrup 💵65
✅Loratidin syrup 💵65
✅Metoclorpromid syrup 💵75
✅Guaifenesine syrup 💵68

✅️Labetalol inj 20ml vial💵490
✅Hydralazine 20mg inj 💵150
✅Diazepam BP 10mg inj💵180
✅Lidocaine inj 20ml 💵85
✅Metoclopramide inj 💵85
✅️Tranexamic acid inj 💵90
✅Benzatin pen.2.4 iu  💵59
✅Oxytocin 10iu/ml inj  💵110
✅Heparin 5000iu inj 💵480
✅Urine bag 2000ml  💵40
 
✅Hydrocortison cream15g 💵82
✅Clotrimazole cream 15gm 💵40
✅Diclofenic Gel 15gm 💵50
✅Mometason cream 15gm 💵40
✅Clobetasol Cream 15g 💵45
✅Miconazole Cream15g 💵45
✅Nitrofurazon oint 30gm 💵102
✅Nitrofurazone Oint 50gm 💵110
✅Fusidic acid cream 15gm💵110

✅Hpylori Ag strip  off 50 💵3100
✅Urinalysis Reagent Strip of 100💵430
✅HBSAG test strip of 50 💵900
✅️Hpylori ag Cassette of 25💵2000
✅HCV test strip of 50  💵1200
✅EDTA GLASS 💵700 
✅️EDTA plastic 💵750
✅SST TUBE Glass 💵1100 
✅️SST Plastic 💵1200

💉Syringe 10cc  💵785
💉Syring 50cc  💵1400

✅Iv cannula 16G 💵1400
✅️IV cannula 18G 💵1450
✅Iv cannula 20G  💵1450
✅Iv cannula 22G 💵1600

✅Spinal Needle22,23,24,26 💵100br
✅Spinal Needle 25g 💵120br

✅ Malaria Pf/Pv Antigen Device(Off 25)Biotrol
💵 1100 birr

❇️Ns with full iv set 💵350 birr

✅Sinocare strip of 50
📦100
⏰11/2027
💵880birr with free machine and free lancet

✅Sinocare blood glucose monitoring  stripof 25  plus Machine
  📦 30box
  ⏰ 05/2027
  💵440

💥Imported Anti-Cancer Medicines",224,1,none,
tikvahpharma,196332,2026-06-26 06:34:44+00:00,"**TIKVAH SALES 
****📊**** Product List**
**__(Pharmacological Order)__**

**🏆****Daily Hot Item

****🔥****Dexa inj.=14
****🔥****Prednisolon=200
****🔥****AmoxVlav 1g=440
****🔥****Cipro 500=380
****🔥****Dzire 50mg** of 4=20

🦠** Anti-Infectives**
**Antibiotics**
• Cipro 500 tab
• Amyn 500 Cap
• Amyn Sus 125 mg
• Amyn Sus 250 mg
• Amoxyclav 156.25 Sus
• Amoxyclav 312.5 Sus
• Azitro Sus 15 ml
• Azitro Sus 30 ml
• CACHMAX 400
• Cephalexin Sus 125 mg
• Cephalexin Sus 250 mg
• Cloxacillin Sus (With PK)
• Cloxacillin Sus (Without PK)
• Doxycycline 100 Cap
• Genta Inj
• Injxone 1 g
• Metro Sus
• Moxipil 1 g
• Procaine Penicillin
**Antifungals**
• Clotrimazole Cream
• Miconazole Oral Gel
• **Clotrimazole Vag
100 mg (Clotrisan V6)** 
**Antivirals**
• Aciclovir Cream
• Acyclovir 200 Cap
**Antiprotozoals**
• Tinidazole 500
**Anthelmintics**
• Albezole 400
• X-Worm 500
**Steroids**
• **Prednisolone 5 mg **
**Diagnostics**
• Malaria Pf/Pv Ag Device
**🩺**** Gastrointestinal**
**Anti-Ulcer**
• Corasil Tabs
• Esostar 20
• INNOXIUM Inj
• Nexap 20
• Nexap 40
• Omi Inj
**Antiemetics**
• Babynorm Plazil Drops
• Metoclopramide Drops
• Metoclopramide Inj
• Metoclopramide Syrup
• Metoclopramide Tabs
• Ondansetron Inj
• Stomam Inj
• Stomam Syrup
🤧** Allergy & Respiratory**
**Antihistamines**
• Cetirizine 10
• CPM Syrup
• Dexchlor Tabs
• Diphenhydramine Syrup
• Glorat 10
• Levocetirizine 5
• Loratadine Syrup
**Bronchodilators**
• Salbutamol 4
**Cough & Cold**
• Cofgel Syrup
• Coliza Drops
• Dexglo Syrup
• Guaifenesin Syrup
• Supril Lozenges
💊** Analgesics & Anti-Inflammatories**
**NSAIDs**
• Aspirin 81
• Diclofenac Plus Gel
• Ibuprofen Sus
• Indometacin Sup
• Meloxicam 15
**Analgesics & Antipyretics**
• **Paracetamol 500 mg**
**Steroids**
• Biosone 100
• Dexa Inj
• Hydro Inj 100
• Ino-Dexason
**Opioids**
• Klamadol Inj
• Tramadol Inj
**❤️‍🔥**** Cardiovascular**
**Antihypertensives**
• Adipin 5
• Adipin 10
• Amlodipine 10
• AMVASC 5
• AMVASC 10
• Enalapril 10
**Diuretics**
• Alctone 25
• Furosemide 40
• Furosemide Inj
**Anticoagulants**
• Heparin Inj
**Lipid Lowering Agents**
• Atorvastatin 20
• Atorvastatin 40
**🩸 Endocrine & Hematinics**
**Antidiabetics**
• Formentin 500
• ME-500
• Metformin 500
👍**Vitamins & Hematinics**
• Ferrous Sulfate 325
• Ferus + Folic Acid
• Folic Acid 5
🧠** CNS**
**Antidepressants**
• Fluoxetine 20
**Antipsychotics**
• Olanz 5
**Anticonvulsants**
• Carbamazepine 200
• Phenobarbital 100
**Anxiolytics**
• Diazepam 5
**🧴 Dermatology**
**Topicals**
• Clobetasol Cream
👁** Eye & Ear**
**Ophthalmic Preparations**
• Cipro E/E Drops
💧** Fluids & Electrolytes**
• Dextrose 40%
• Potassium Chloride 600
💉** Injectable & Anesthetics**
• Hyoscine Inj
• Lidocaine Inj
**😍****Pediatric Products**
• MYTIAZEE Sus
• Polymol Syrup
**🚹**** Men's Health**
**Phosphodiesterase-5 Inhibitors**
• Vasigra 50
• **Sildenafil 50 mg (Dzire 50)**
**🌿 Miscellaneous**
• Castor Oil
🧪** Diagnostic Kits**
• H. pylori Ag Strip
• HBsAg Strip
• HCG Strip
• HCV Strip
• Syphilis Strip
🩺** Surgical & 
Medical Supplies** 
🤩**Sutures**
• Catgut D/F
• Chromic Catgut
• Silk D/F
• Vicryl D/F
🏥**Bandages & Dressings**
• E/Bandage 7.5 × 5
• E/Bandage 10 × 5
• E/Bandage 12.5 × 5
• First Aid Bandage
• Gauze Swab 10 × 10
• POP 10 × 3
• POP 15 × 3
🩹**Zinc Oxide Plaster**
• ZOP 2.5 × 5
• ZOP 5 × 5
• ZOP 7.5 × 5
• ZOP 7.5 × 10
• ZOP 12.5 × 5
• ZOP 12.5 × 10
🧑‍🔬**Laboratory Items**
• Blood Lancet
• Safety Lancet
• EDTA Glass Tube
• EDTA PET Tube
• ESR PET Tube
• Frosted Slide
• Plain Slide
🧤**Gloves**
• E/Glove Powdered
**Needles & Blades**
• Syringe 5 ml
• Syringe 10 ml
• Spinal Needle
• Surgical Blade
**Tubes & Catheters**
• ETT
• NG Tube
• Urine Bag 2 L
🔰** Ready Stock**
💰** Competitive Prices**
**📕 Long Expiry**
**🚚 Fast Delivery**
🤙** Orders & Inquiries**
+251917176560
**✉️**** Telegram**
@tikvah_sales",277,0,none,
